"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"OPRD1",164.328132651408,0.094126181368479,0.554501121326186,0.169749307527746,0.865207294942876,0.981066388590539
"LOC140682073",154.004559190908,-0.0504351747094671,0.297265489454269,-0.16966373998562,0.865274591866582,0.981066388590539
"PPIL1",269.433720605278,0.0406139418096532,0.239510320729809,0.169570737853379,0.865347737034151,0.981066388590539
"MRPL40",774.028008432259,-0.0384803652475465,0.227214025650897,-0.169357349914084,0.865515568691059,0.981141370782674
"LOC121471140",1343.69904785601,-0.0573758909153045,0.339496699249722,-0.169002794554715,0.865794443282983,0.981263581408843
"MYEF2",723.209914086568,0.0236063535409958,0.139777780007956,0.168884879554191,0.865887192723296,0.981263581408843
"MCOLN1",489.751223208448,-0.0788222493045784,0.467314888315025,-0.168670528749435,0.866055801253096,0.981263581408843
"OSTM1",311.084398553603,0.0406923571394532,0.241660839601959,0.168386227600954,0.866279442187718,0.981263581408843
"BCCIP",160.321037362025,0.0456629019615539,0.27131218584672,0.168303910932152,0.866344197273356,0.981263581408843
"KLHL23",154.387762656738,-0.0503609135888182,0.299451674370458,-0.168177098006524,0.866443957461464,0.981263581408843
"CHCHD3",276.853028608067,0.0291322662664442,0.173316569510235,0.168087023351358,0.866514817970311,0.981263581408843
"SNX12",7113.44221989388,-0.0158554361195703,0.094439709538068,-0.167889505348162,0.866670206457924,0.981263581408843
"RASA2",410.598715821133,-0.0377816528062132,0.225146724500362,-0.167809027157988,0.866733520565778,0.981263581408843
"RBM18",5076.63636772052,0.0278954491719476,0.16636082084526,0.167680401131793,0.866834715497564,0.981263581408843
"LGMN",196.248170923123,-0.0775692901633095,0.463219125904423,-0.167457010786974,0.867010470268448,0.981263581408843
"LZTS2",107.481659834187,-0.0390865653207803,0.23341893267917,-0.167452420727602,0.867014081616288,0.981263581408843
"LOC100222646",22934.1885177163,-0.0387542327218721,0.231489563525729,-0.167412440248369,0.867045537408986,0.981263581408843
"PDS5A",2620.48157090557,-0.0345054177183154,0.206121533574198,-0.167403265054277,0.86705275628671,0.981263581408843
"F10",396.841906234661,0.198804284047216,1.18844527698353,0.167280974477693,0.867148973371869,0.981263581408843
"LSMEM1",745.310741155916,-0.0549810091492353,0.329159048839816,-0.167034779517763,0.867342683238939,0.981342651598665
"HEG1",109.070273977887,0.0720190382831498,0.431423204218684,0.166933622435951,0.867422277449566,0.981342651598665
"GNA12",973.92030903497,0.034082707108893,0.205333071453682,0.165987421644259,0.868166848929587,0.981828436916066
"CENPU",402.013518649244,-0.0438244068899158,0.264218952350507,-0.165863979476307,0.868263995002141,0.981828436916066
"KICS2",2437.95080637002,0.0385177242546216,0.232231274761588,0.165859332659498,0.868267651976146,0.981828436916066
"CARS2",955.391469579759,-0.0342432140056324,0.206540269798956,-0.165794370458431,0.868318776533363,0.981828436916066
"IGHMBP2",261.081298953316,-0.0363723163684348,0.219452260419368,-0.165741361236964,0.868360494631508,0.981828436916066
"NLRX1",300.554567595666,0.0571495383350572,0.345228000317854,0.165541434305558,0.868517839823394,0.981891272394669
"RRAGC",3057.8524164386,0.0259660120337427,0.157096955829,0.165286538473773,0.868718453832712,0.982003004402813
"EML3",557.342255918764,-0.0341522308517194,0.207391386974705,-0.164675261349619,0.869199589699831,0.982357009896773
"SELENOW",748.020720968567,-0.0613903173810528,0.372898852504277,-0.16462994447093,0.86923526051915,0.982357009896773
"KPNA1",4345.65783960343,0.0269279161325632,0.163765807344334,0.164429416428453,0.869393107760357,0.982420321348317
"FUNDC2",1064.59263088564,-0.0316667724235417,0.193035326822221,-0.164046513893831,0.869694526983846,0.982543407335885
"UQCRB",3257.90268552797,0.0278998115391209,0.170204344585368,0.163919502801689,0.869794513751676,0.982543407335885
"LOC100231213",577.727750538689,-0.0300395011208313,0.183316992583071,-0.163866429934032,0.869836294849236,0.982543407335885
"FBXO28",613.691159405127,0.0214050430031114,0.13093146721306,0.163482801031166,0.870138313761272,0.982543407335885
"GNB4",4696.19201276966,0.0230186022909913,0.140801603950967,0.163482528927776,0.8701385279864,0.982543407335885
"PLEKHH3",974.145177355072,0.0480972696792081,0.294439769853826,0.163351811146592,0.870241442298239,0.982543407335885
"GTF2E1",244.346250735118,-0.0314589161924809,0.192651443795162,-0.163294474065452,0.870286584564599,0.982543407335885
"RETREG3",4228.24551798296,-0.019682679010513,0.120622309995137,-0.163176107399258,0.870379777592784,0.982543407335885
"SUGP2",631.780439360085,-0.0535341037518166,0.328174755138675,-0.163126818603689,0.870418584421622,0.982543407335885
"COPG2",860.745865541693,0.0338062194385464,0.208212767038089,0.162363816203269,0.8710193632026,0.983106553132742
"PACS2",207.923659367858,0.0428949969812811,0.264522191002407,0.162160296717378,0.871179624551339,0.983172419893709
"CAMLG",2057.88941937651,0.034548189829283,0.213735532969745,0.161639898379337,0.871589436080316,0.983323363377329
"FSD1",148.79416620728,-0.0473216423428994,0.292785031515883,-0.161625893570766,0.871600465285716,0.983323363377329
"ADAM15",330.854130594502,0.0411066096610844,0.254713681655496,0.161383595077871,0.871791286542506,0.983323363377329
"HOXB8",127.092303117687,0.210381244355,1.30639686884957,0.161039305414338,0.872062443389569,0.983323363377329
"PURG",2314.84194947929,0.0272278091830022,0.169077520667756,0.161037428721858,0.872063921482767,0.983323363377329
"LOC115497033",136.647390043549,-0.0553704623119191,0.343955860914608,-0.160981301974865,0.872108127420228,0.983323363377329
"FMR1",2142.99169410452,0.0273707460701084,0.170076532872683,0.160931938156322,0.872147007143737,0.983323363377329
"INTS11",5238.29972454559,-0.0285488869153696,0.177500738932868,-0.160838129953741,0.87222089281752,0.983323363377329
"NICN1",121.023146222278,0.040245344345303,0.250313228043504,0.16077993424426,0.872266729766244,0.983323363377329
"C3H6orf120",676.843604443626,-0.035596421201569,0.221513579597461,-0.160696338645493,0.872332573294627,0.983323363377329
"LOC115497281",1468.52469703101,-0.0488098924982575,0.304255714319728,-0.16042391383639,0.872547153055197,0.983444182068126
"ACAA1",297.86197830546,-0.0421154205240746,0.262917077654702,-0.160185184240433,0.872735199952333,0.983444182068126
"ZBTB45",105.93803113804,-0.0489314409957249,0.305654996197676,-0.160087162338022,0.872812413721457,0.983444182068126
"CTSZ",1541.09565448367,0.0391582426303488,0.244673809556449,0.160042640858602,0.872847484561501,0.983444182068126
"NDUFA10",7851.17960252346,-0.0242049959186999,0.151473775976885,-0.159796610090407,0.873041294523893,0.983469824150402
"LTK",126.220791304552,0.0468667543785548,0.293366524696901,0.15975494963843,0.873074113168345,0.983469824150402
"ZCCHC8",1063.39231874924,-0.037241750815123,0.233420806874272,-0.15954769120125,0.873237387348888,0.983472678276891
"CD5",290.36474158987,0.0493644425179109,0.309765319875582,0.159360778468481,0.873384638208116,0.983472678276891
"MBNL2",116.226584298426,0.0761227667191426,0.477967279998465,0.159263551930557,0.8734612355337,0.983472678276891
"LOC101233692",3135.39720596792,0.0448655049742155,0.281865114845155,0.15917367070722,0.873532047104869,0.983472678276891
"RASA3",2172.36239316833,-0.0469590264017362,0.295270238336451,-0.159037452153332,0.873639366776574,0.983472678276891
"MGRN1",1633.09255988974,0.0204701544808527,0.128763035876065,0.15897539493054,0.873688259277698,0.983472678276891
"STAG1",634.124825540708,0.0259166270590581,0.163377240546608,0.158630583870491,0.873959931442469,0.983574219522013
"LOC100190436",1985.49538841631,-0.0216178128717532,0.136523518525061,-0.158344973124794,0.874184971700509,0.983574219522013
"SH2D3C",229.853684146605,0.0427487430373844,0.270054783981397,0.158296558969047,0.874223119503214,0.983574219522013
"NDUFV1",6241.03647583988,-0.0205584904851902,0.129902016382169,-0.15826151939557,0.874250729022466,0.983574219522013
"SDSL",128.075894165167,-0.0799609210218908,0.505397345808845,-0.158213971017042,0.874288195130678,0.983574219522013
"HOPX",361.082071119607,0.041353082989126,0.261859500494034,0.157920880896464,0.874519143950966,0.983661601956157
"RNF114",4589.74748574609,-0.0311281767285421,0.197297202126365,-0.157773026647408,0.874635654031903,0.983661601956157
"IFIH1",1191.55567282764,0.0405958842090777,0.257380296172723,0.157727241800338,0.874671733331454,0.983661601956157
"CDC42EP4",119.239101211525,0.0514142027303919,0.326622329286285,0.15741178149926,0.874920328914917,0.983826495730899
"DDX3X",83394.9521420357,0.0250821189632071,0.159760526417426,0.15699822431526,0.875246247539205,0.984078288807628
"NCAPD3",327.905380790043,-0.0302215656782539,0.192925165422562,-0.156649162964614,0.875521354371564,0.984088906297682
"TOMM5",361.358634427964,0.0649640168831015,0.415061310868002,0.156516676409191,0.875625775361999,0.984088906297682
"AGBL5",623.347531684675,0.0262613658292283,0.168009131256925,0.156309157917546,0.875789338093775,0.984088906297682
"LOC101234199",610.751736255946,0.0659568852202712,0.422120586328843,0.156251287798812,0.875834951335383,0.984088906297682
"DSCC1",372.052471447408,-0.0553799400468647,0.35464000386792,-0.156158187014599,0.875908334261518,0.984088906297682
"MKNK2",39574.0865812229,0.0272696240711948,0.174677597918139,0.15611403177169,0.875943138218167,0.984088906297682
"SLC25A16",1155.11697133038,-0.0225630038417462,0.144560180730265,-0.156080351641553,0.875969685663816,0.984088906297682
"LOC115495508",172.607962540146,-0.0393483185400047,0.252363884130783,-0.155918976582295,0.876096887096625,0.984117215823523
"PRPS1",6836.29939774705,0.0405744777509008,0.261014731078452,0.155448995477215,0.876467360767543,0.984322697642935
"PDCD6",344.679877422225,-0.0418320204266024,0.269140716718532,-0.155428063567024,0.876483861468745,0.984322697642935
"MIGA2",240.663005266191,0.0269531543950384,0.17356423919862,0.155292095419463,0.876591046962352,0.984328494075043
"PLCB2",465.131889130197,-0.0452274891417467,0.291696221702849,-0.155049965603668,0.87678192670915,0.984428258918873
"LOC140682150",174.242087401835,-0.0361051584286248,0.233165625170005,-0.154847689929851,0.876941393479628,0.984492734965261
"FAAH2",1197.37389231041,-0.0366614382076279,0.237107922382722,-0.154619203943982,0.877121529512366,0.984532335874894
"LOC100217831",94.6824091277427,-0.125103151588415,0.80949818571005,-0.154544079031729,0.877180758621537,0.984532335874894
"TADA3",10810.3502935434,0.0248301898786773,0.16103837949301,0.154188026213683,0.877461482988723,0.984671243867622
"B3GALT9",145.740087011535,-0.0659223720100453,0.427972236518176,-0.154034225552493,0.877582749522664,0.984671243867622
"LOC100224313",4955.10302253207,-0.015489141197771,0.100676045486065,-0.1538513071604,0.877726978126419,0.984671243867622
"FAM76B",481.047327415788,-0.0288970674179669,0.187865874914288,-0.153817543665931,0.87775360061531,0.984671243867622
"SNU13",1365.48901003039,0.0232096943477382,0.150967733887208,0.153739436567809,0.877815188530719,0.984671243867622
"VMA21",555.32343592629,-0.039938406931679,0.259997941219208,-0.153610473776815,0.877916878083467,0.984671243867622
"LONRF2",484.033989162821,-0.0448206439695131,0.292378109142704,-0.153296852835303,0.878164182416068,0.984834131343743
"ITFG1",2485.95223589789,0.0265391873925961,0.173439538620376,0.153016939526604,0.878384916794297,0.984906351949572
"NEURL4",2776.49029077525,-0.0268719592700625,0.175692011606447,-0.152949237841594,0.87843830649216,0.984906351949572
"SEC16A",5061.80806457341,-0.0221550263850048,0.14534943686825,-0.152425952672159,0.878850988961487,0.984906351949572
"ZDHHC12",331.558717033045,-0.0403859596572256,0.264995592019887,-0.152402382807163,0.87886957782373,0.984906351949572
"MEA1",5339.26846001825,-0.0249047454264769,0.163443251014831,-0.152375489791359,0.878890787639249,0.984906351949572
"LOC115497283",556.586723548323,-0.0431258788968039,0.283112241139675,-0.152327849630238,0.878928360396935,0.984906351949572
"NUDT4",810.764942993066,-0.0307720135771073,0.202036640429841,-0.152309073797894,0.878943168561962,0.984906351949572
"DCAF4",618.959746958107,0.0319883557051124,0.210760746223827,0.151775680615312,0.879363863948402,0.985263332873555
"LOC121470339",129.506730857169,0.0699751071417478,0.461448456679352,0.151642303986232,0.879469065469709,0.985266783981857
"FLCN",5386.48561406209,0.0219881134776192,0.145131452465201,0.151504812389936,0.879577514920404,0.98527387251272
"RHOC",934.624515257841,-0.0476057654225508,0.315035212848675,-0.151112521651406,0.879886955080469,0.985421677912356
"NPLOC4",5503.54055786871,0.0236277893740259,0.156394052285969,0.15107856743057,0.879913739139194,0.985421677912356
"LOC140681177",2779.38888080587,0.130058902602449,0.863811164015853,0.150564044574054,0.880319626255548,0.985679982904657
"CNPY3",345.66127607943,0.0237746595642387,0.157942645850175,0.150527170393178,0.880348716074775,0.985679982904657
"KDM8",156.713835031279,-0.0339948929159644,0.226183045976601,-0.150298147985332,0.880529394087312,0.985767880500626
"PDPK1",9447.09529562001,0.0156533698864221,0.104478188171831,0.149824285435326,0.880903248613593,0.985883848057618
"RNF170",3536.89949412155,-0.0409994121497469,0.273657502157077,-0.14982016508436,0.880906499486813,0.985883848057618
"VPS35L",673.508888599707,0.0395754475705927,0.264880362769404,0.149408763854064,0.881231096795604,0.985883848057618
"PTDSS1",471.57725816714,-0.03273011532304,0.219134759529609,-0.149360673739291,0.881269041402845,0.985883848057618
"COPS8",2755.56096021794,0.0225049351970767,0.150705273319759,0.149330774573009,0.881292632919204,0.985883848057618
"LOC115497064",685.539021674244,0.0343747004217499,0.230244772104368,0.149296334103813,0.88131980781726,0.985883848057618
"ASPH",279.923168661418,0.0509113135594677,0.341143352478025,0.149237302118461,0.881366386723243,0.985883848057618
"CYSLTR1",319.383741274393,0.0573516846272888,0.384573170426517,0.149130748158229,0.881450463655163,0.985883848057618
"LOC115494822",243.5292601863,0.0570073513257609,0.382888343519545,0.148887664747754,0.881642274827478,0.985984081086764
"LSM14B",326.882716883001,-0.0316153711622043,0.212544172899887,-0.14874729676591,0.881753038930437,0.985993662447943
"TNFAIP8L1",563.8834498154,-0.0376548575600552,0.253666535284645,-0.148442353729481,0.881993676857361,0.986027255353176
"USP5",926.588288806495,0.0178451962514459,0.120369229573285,0.148253804686696,0.882142470919493,0.986027255353176
"COX15",870.092567405175,-0.023952314245652,0.161638615008673,-0.148184357087982,0.882197276755899,0.986027255353176
"XPO6",3888.60451595993,-0.0172994262818267,0.116813352908372,-0.148094595789887,0.882268114353428,0.986027255353176
"LOC100189940",1444.18829532117,-0.0204065066529954,0.13785051187343,-0.148033593605601,0.882316256442666,0.986027255353176
"MINPP1",2624.48707135925,0.0350674957680368,0.23734301421685,0.147750275624279,0.882539852812867,0.986027255353176
"HSP90B1",2101.92648629305,0.0278668494562206,0.188620340500635,0.147740425991473,0.882547626374787,0.986027255353176
"LOC100223776",824.624443366621,-0.169464292529831,1.14850419019347,-0.147552176105935,0.882696199786262,0.986027255353176
"MACIR",179.701703261996,0.053256952910347,0.361159997368583,0.147460829821625,0.88276829496475,0.986027255353176
"SBNO2",1779.98721902513,0.0181270680189362,0.123031665592339,0.147336605837716,0.882866340470348,0.986027255353176
"RGS10",284.626890165524,0.0569300091313584,0.387207265510117,0.147027223408004,0.883110532649247,0.986027255353176
"FZD9",1953.28011338061,-0.031794807418473,0.216278407260005,-0.147008699672224,0.883125153584626,0.986027255353176
"MED18",842.521257583779,-0.0233973089444026,0.159256909404494,-0.146915502956146,0.883198715114948,0.986027255353176
"LOC115493074",123.111178981853,-0.074897415107139,0.510691065526779,-0.146658949339327,0.883401221835719,0.986027255353176
"LOC115493118",102.65554963381,0.0385633319342553,0.26363549623129,0.146275188605192,0.883704151791699,0.986027255353176
"EIF4EBP2",2261.09166487905,-0.0292124099143143,0.199969115195215,-0.146084608544657,0.883854596666403,0.986027255353176
"PTCD2",174.544176291022,0.0266477698346608,0.182750841117216,0.145814758891145,0.884067624526207,0.986027255353176
"PDCD11",2006.81449120596,-0.0182077103746151,0.124909261639543,-0.145767496626136,0.884104935717562,0.986027255353176
"SETD6",204.155913357708,-0.0345015143873195,0.237174825604683,-0.145468703515886,0.884340823860746,0.986027255353176
"GLIPR2",1229.36672948226,0.0521592791399122,0.358677705040828,0.145421023963491,0.884378466377567,0.986027255353176
"MGME1",180.947721561973,-0.0379771497762063,0.261291523369444,-0.145343979347198,0.884439292862262,0.986027255353176
"DNAAF4",96.5602539229465,0.103042335078494,0.709721461263799,0.145187007442337,0.884563223799658,0.986027255353176
"LIME1",495.376070486976,-0.0372018984841003,0.25634249238825,-0.145125757877688,0.884611581728703,0.986027255353176
"ACSS1",5047.88712989917,0.0356148750118127,0.245778046499053,0.144906656713743,0.884784570615486,0.986027255353176
"GNAS",2429.15652510855,0.0188533324660503,0.130411472520882,0.144568051426851,0.885051923453156,0.986027255353176
"ASH1L",20249.8103580738,0.0254963459495139,0.176438905367775,0.144505237642279,0.885101520821529,0.986027255353176
"LOC140682244",109.724301348623,-0.0358837785262428,0.249322244411768,-0.143925298807189,0.885559458111407,0.986027255353176
"AK6",482.46495553657,-0.0362249961184962,0.251885097871083,-0.143815558858652,0.885646116407955,0.986027255353176
"STAM2",3160.39009860718,-0.0305371573368229,0.212912862060696,-0.143425611028222,0.885954057395886,0.986027255353176
"SEPTIN7",1246.3171284502,0.0174214113260488,0.121704244088118,0.143145470863244,0.886175294133289,0.986027255353176
"LOC140680234",1800.33965980677,-0.045265434535994,0.316412217707665,-0.143058428223575,0.886244036635566,0.986027255353176
"TMEM214",1771.75296667789,-0.0236410523999721,0.165565318526771,-0.142789882629613,0.886456127692597,0.986027255353176
"ACKR3",6053.83420016035,0.0438888299552841,0.307530914384846,0.142713554645636,0.886516411242006,0.986027255353176
"WDR37",429.73287392518,-0.0324857276826816,0.227670191094984,-0.142687663793143,0.886536859887312,0.986027255353176
"TAF5L",1145.47986643191,-0.0219617894425425,0.153976949843964,-0.142630370745738,0.886582110315338,0.986027255353176
"GPCPD1",28718.088961059,0.0277028664640047,0.194261984274046,0.142605701097566,0.886601594680635,0.986027255353176
"RAB11A",1454.11456372613,0.0293054704419594,0.205534317495226,0.14258188510364,0.886620404885247,0.986027255353176
"LOC100223250",205.392305723893,0.0725840256481734,0.509279453376952,0.142522980589302,0.886666928767659,0.986027255353176
"TNFRSF13C",108.419830346768,0.0702480265872893,0.492916415834385,0.142515088421993,0.88667316217805,0.986027255353176
"SUGT1",1615.74576251437,0.026614750015568,0.187069116347462,0.142272281685096,0.886864939797682,0.986027255353176
"KCNIP2",418.526759093542,-0.0570928606480364,0.401402405323344,-0.142233479149299,0.886895588070419,0.986027255353176
"NCEH1",220.839479444862,-0.0548498304644475,0.385980039917117,-0.142105354660893,0.886996788695355,0.986027255353176
"ABT1",743.293855772919,-0.0329028449522706,0.232498818910231,-0.141518331604835,0.887460479254194,0.986027255353176
"BIRC2",27816.9537031138,0.0283178642506519,0.200433695602649,0.141282952277599,0.887646416633303,0.986027255353176
"SPI1",376.802140441059,0.0515295494021115,0.364836408638829,0.141240150878481,0.887680228168626,0.986027255353176
"CENPV",203.481927173159,-0.052402532239195,0.371140913433783,-0.141193089585216,0.887717405099996,0.986027255353176
"POLR2I",686.74387417333,-0.03411498776323,0.242191023511647,-0.140859835631313,0.887980672233888,0.986027255353176
"LOC100223914",1604.89251773597,-0.0373665865798386,0.265331055755341,-0.140830052756033,0.888004200995507,0.986027255353176
"OSTC",3830.2936027103,-0.0243524474124215,0.173076406387886,-0.14070344953803,0.888104219872254,0.986027255353176
"ACOX3",535.606775859319,0.0398206099136998,0.283545259477213,0.140438284833677,0.888313710650172,0.986027255353176
"IGF1R",151.512831115633,0.0500978187497821,0.356771160675826,0.14042003466559,0.888328129303858,0.986027255353176
"SCFD2",207.13321034486,0.0307528700475247,0.219163899484897,0.140319049441096,0.88840791394801,0.986027255353176
"MAP4K5",1288.66786934053,-0.04138523915697,0.295377911415222,-0.140109458282388,0.888573507680987,0.986027255353176
"PPIF",236.321565557856,-0.0484058461953749,0.345906357940386,-0.139939162967676,0.888708058143912,0.986027255353176
"TBC1D15",6589.90036882632,-0.030460045902847,0.217891091082974,-0.139794820207898,0.888822105983546,0.986027255353176
"VEGFC",507.890570601008,0.0364366826639276,0.261061666829513,0.13957117146472,0.888998819467435,0.986027255353176
"WASHC1",820.435748736208,-0.0345966067950545,0.248075052917847,-0.13946024152018,0.889086471535219,0.986027255353176
"DDX52",112.181063562446,0.041164130237989,0.295375922582906,0.139361833821899,0.889164230198044,0.986027255353176
"LOC121468273",1242.88439998122,-0.0311580745457673,0.223807117379863,-0.139218425716477,0.889277548674031,0.986027255353176
"SCARF1",463.535707261624,-0.0509341904620731,0.365858833407074,-0.139218151404865,0.889277765432246,0.986027255353176
"APP",891.213341364526,-0.0311683990888315,0.224165513828391,-0.139041900587315,0.88941703872591,0.986027255353176
"PPTC7",9705.67900833096,0.0213462636068036,0.153549758645595,0.139018542230812,0.889435496741888,0.986027255353176
"GARRE1",2511.3102614977,-0.0298491827524602,0.2148936599229,-0.138902109830367,0.889527503728131,0.986027255353176
"UCK1",5862.20114189111,-0.01752861797811,0.126197986420868,-0.138897762755519,0.889530938894031,0.986027255353176
"SLAIN2",15334.0209004091,0.0282088247199893,0.203157177273723,0.138852218260457,0.889566929403482,0.986027255353176
"HERPUD2",323.889977222994,-0.0275580580843985,0.19849717795943,-0.138833500645692,0.889581720642157,0.986027255353176
"SLC15A4",1617.266306517,-0.0220651759457043,0.15909576382537,-0.138691159432277,0.889694204333017,0.986027255353176
"ATL2",3290.24608906742,-0.0138285472953734,0.0997192068415081,-0.138674862480127,0.889707082974811,0.986027255353176
"OSGIN1",72352.0353896255,-0.024759465978112,0.178848574321782,-0.138438151223756,0.889894146967103,0.986027255353176
"KCTD20",3659.10687281715,-0.0200957644399644,0.14518760835329,-0.138412393921833,0.889914502362891,0.986027255353176
"LOC140680474",111.068787057649,0.0688127560643357,0.497352418820599,0.138358140948657,0.88995737746136,0.986027255353176
"RHOQ",303.628665529153,-0.0499324812426115,0.361319555559628,-0.138194793152764,0.890086470077379,0.986027255353176
"LOC100226305",2787.23386352581,-0.0312730110585096,0.226372930729023,-0.138148191825747,0.890123299313298,0.986027255353176
"UBL4A",1372.36787037659,-0.0334300599455217,0.242100486063905,-0.138083406972993,0.890174499464356,0.986027255353176
"MRPL38",501.976933919991,-0.0404825248758379,0.293189324611608,-0.138076394594059,0.890180041448716,0.986027255353176
"ATRAID",458.472477321456,-0.0481299762179318,0.348674548334365,-0.138036964406639,0.890211203795277,0.986027255353176
"BMAL2",1376.24291223304,-0.0420874654090358,0.305418958088577,-0.137802399931014,0.890396587586846,0.986027255353176
"CCND2",219.66336937397,-0.0310630067759751,0.225573660390212,-0.137706710624992,0.890472215620929,0.986027255353176
"ABHD3",1854.34431401796,0.040424401387569,0.293565659779487,0.137701396743522,0.890476415475866,0.986027255353176
"USP44",500.180484055447,0.0241408236982526,0.175573713743791,0.137496799398345,0.890638122429265,0.986027255353176
"NUDCD2",218.455085057383,-0.0449535566256389,0.326964954237403,-0.137487385247408,0.890645563171345,0.986027255353176
"ABHD10",570.585876404216,0.0452004472905215,0.329439432077827,0.137204119754078,0.890869454616166,0.986027255353176
"MRPL47",364.990040226048,0.0256102642971489,0.186911724582229,0.137017965857364,0.891016594343323,0.986027255353176
"PHB2",1721.76182472791,0.0266102336097101,0.194567471133063,0.136766096895568,0.891215682532855,0.986027255353176
"CSNK2B",1513.74389705833,-0.0271897818570475,0.198880777903245,-0.136713975798482,0.89125688217332,0.986027255353176
"ATP23",157.795483516377,0.0337220459933718,0.246781868804312,0.136647178160856,0.891309683460675,0.986027255353176
"PAFAH1B1",6783.01136249202,-0.0198319191582814,0.145489233867772,-0.136311936155397,0.891574688272426,0.986027255353176
"FBXL21P",427.542895846458,-0.0285764830153249,0.209751754729076,-0.136239542082665,0.891631916515485,0.986027255353176
"LOC115497068",121.550805838102,-0.0458279035021656,0.336749499569271,-0.13608900253982,0.891750921345986,0.986027255353176
"TBXAS1",1044.9475453537,0.0449100746549375,0.330172543764702,0.136020015907025,0.891805457616299,0.986027255353176
"TMEM147",1396.07089634158,0.024058803828598,0.17694372603995,0.135968674148786,0.891846045347677,0.986027255353176
"GMEB2",177.836408960698,-0.0303897111553016,0.223536389258118,-0.13594972727331,0.891861023688772,0.986027255353176
"TMEM181",259.394011208103,0.0469248295015388,0.345219412904767,0.135927551427948,0.891878554722043,0.986027255353176
"PFKP",418.248869812996,0.0327178402576477,0.241586407862772,0.135429143332568,0.892272583339697,0.986027255353176
"POP5",394.378802710933,-0.0244394144157617,0.180514753008456,-0.135387352049928,0.892305623662512,0.986027255353176
"KLC1",807.784537251595,-0.0278382656874486,0.205726053660992,-0.135317161788959,0.892361116729798,0.986027255353176
"LANCL1",799.775259169384,0.0350643396347667,0.259180246690007,0.135289398334069,0.892383066918626,0.986027255353176
"C5H15orf62",873.381301550395,-0.0181313221889033,0.134138146788059,-0.135169022556657,0.892478238702067,0.986027255353176
"LOC115492049",293.900281925391,-0.0244167366407123,0.180933167685217,-0.134948925910543,0.892652256039125,0.986027255353176
"HMGB2",139.451399566569,0.0425654140238159,0.315438661491642,0.134940383726374,0.892659009940707,0.986027255353176
"STAM",886.45353195982,-0.0265613199640428,0.196997419185961,-0.134830801712024,0.892745651954332,0.986027255353176
"ANKRD13B",126.102137531538,0.0456088139063859,0.338390609563897,0.134781558995282,0.892784586571928,0.986027255353176
"GNAI2",2761.91682040307,-0.0263391579097831,0.195623489416297,-0.134642102481528,0.892894851712152,0.986027255353176
"ERICH6",109.880062603951,0.0494647128558136,0.367719359639297,0.134517564983074,0.892993322471417,0.986027255353176
"SERPINH1",102.413763604678,-0.0521055487003327,0.387416431727024,-0.134494937316047,0.893011214155774,0.986027255353176
"GPX3",319.296118400242,-0.073757894948535,0.549705058386006,-0.134177217079094,0.89326244112489,0.986027255353176
"RECQL4",108.809725053123,0.0590811120101909,0.441192787741698,0.133912234405746,0.893471975768815,0.986027255353176
"TCF7L2",394.432435690713,-0.0397832072780532,0.297647279077044,-0.133658897878773,0.893672308192841,0.986027255353176
"LOC100228682",123.831429992246,-0.0440301607029297,0.329502576838366,-0.133626149832899,0.89369820505418,0.986027255353176
"ARID4B",4430.5674913217,-0.0158846300449694,0.119023485030886,-0.133457947739032,0.893831219548606,0.986027255353176
"SRD5A1",109.269949552334,-0.0443717843657461,0.332671652630748,-0.133380118248299,0.89389276824948,0.986027255353176
"LOC116806899",214.916625000059,0.0853315650326383,0.640249287651743,0.13327865673324,0.893973006460556,0.986027255353176
"ANO8",213.628964488946,-0.0390278185579849,0.293979353435379,-0.132757005217932,0.894385558161806,0.986027255353176
"MIF4GD",190.064099865298,0.0255222886775191,0.19258132103501,0.132527332040054,0.894567205845189,0.986027255353176
"DQX1",3897.4199648869,0.0160203754445104,0.121011511090941,0.132387202672571,0.894678036370115,0.986027255353176
"LOC116806894",774.297702542412,0.0262142380121476,0.198118596528087,0.132315887915304,0.894734441125015,0.986027255353176
"RNPC3",1675.11684154011,0.0255540216284722,0.19322657488936,0.132249001686772,0.894787343721416,0.986027255353176
"ANAPC5",102.390141375646,0.0513055839675523,0.388825228329782,0.13195024455573,0.895023646622454,0.986027255353176
"TRIM23",2222.93219672037,-0.0128999069394638,0.0977986139613568,-0.13190275830045,0.895061206885325,0.986027255353176
"ABHD2",1811.57646206651,0.0212921731404733,0.161763444430534,0.131625369473489,0.895280618171869,0.986027255353176
"KBTBD2",8483.97434383467,-0.0173925989603033,0.132161161347661,-0.131601438599276,0.8952995475864,0.986027255353176
"LOC140684823",389.01647110957,-0.0500098897607772,0.380116454636922,-0.131564653807332,0.895328644616066,0.986027255353176
"MAP3K13",1347.53648580001,0.0266773595911601,0.203134256564078,0.131328708620571,0.895515282268322,0.986027255353176
"JMJD1C",3455.15347817191,0.0243892365542895,0.185732241850292,0.13131396203115,0.89552694732578,0.986027255353176
"PSMA7",6964.50985546781,-0.0214852898129096,0.163802040547667,-0.131166191465467,0.8956438401528,0.986027255353176
"LOC140680220",12480.2078544474,-0.025854347583695,0.197137076323008,-0.131149087051148,0.89565737062121,0.986027255353176
