ZF_4625_B_BL	ZF_4719_B_BL	ZF_4720_B_BL	ZF_4737_B_BL	ZF_4738_B_BL	ZF_4739_B_BL	ZF_4745_B_BL	ZF_4761_B_BL	ZF_4768_B_BL	ZF_4774_B_BL	ZF_4775_B_BL	ZF_4784_B_BL	ZF_4785_B_BL	ZF_4798_B_BL	ZF_4802_B_BL	ZF_4810_B_BL	ZF_4817_B_BL
PRPF8	13.35840581631	12.9102215647815	12.7925825866599	12.895035283935	13.1389282779481	13.265326649449	13.3537018615473	13.3969702991586	13.0419184814372	13.0922452799603	13.5598350218337	13.3249541811675	13.821459614658	12.954037622952	13.6168463835953	13.4366607313534	12.9799148856208
SCARF1	8.06616752800351	8.79581164995473	8.27783567114491	8.54496244683519	8.66751687265479	8.15679681621497	9.77162295877589	9.36099547104403	7.21280372764288	7.98261635399867	8.87248149689603	8.45866361703328	9.68494837662856	7.89210772574602	9.34447157523096	10.0408204662246	8.18601366876119
SLC43A2	8.62719457189996	10.336258882801	8.92321331602872	8.99223034244336	9.23179756026902	8.1499995082159	8.6678712630534	9.48020993800992	8.58629728955008	9.86834469096767	9.7105641970116	8.93068818175945	9.3187183439896	8.7212588050551	9.20417451487585	10.3727351830496	8.51450311873238
INPP5K	13.0635219481704	12.6024482701943	12.9381072264308	12.3496270180688	12.7886299570386	13.2774621411069	12.9336766316524	12.5834464824208	12.8003938835598	12.8910314538084	13.0203567041297	12.9378495130105	13.2326009654743	12.8434658076549	13.1309197492723	12.8486355477534	12.7281584414712
MYO1C	9.49287964301473	9.30762241178061	10.3052940589853	9.55557652499777	9.85739964094591	9.53167135728881	9.82003978263409	9.96084133946492	9.31881801065213	9.96796329724419	9.75798716171318	9.86519786637975	9.8829263269694	9.95281897316458	10.2629584829803	9.88865178595226	9.88301974698868
YWHAE	11.1540439167426	11.1692195411513	11.3041111008585	10.9589585965513	11.2274082143907	11.0327559479955	11.0218755902091	11.2643899018988	11.0426545534204	11.4953314028562	11.0823691518122	11.2543441305295	11.0322963612123	10.9784531529519	11.0304111211914	11.3295175609485	10.919710711536
CRK	12.2920818564318	12.0675203564624	12.3335548045618	12.0251390851845	12.0326530772341	12.4166605710555	12.2086419221243	12.2691224275791	12.3600630290688	11.7876160752428	12.5261131228734	12.6666245505044	12.6917414692615	11.8815219617613	12.2600825939842	12.229261566636	11.7505262204962
TMEM248	9.30575738915101	9.27211804085342	9.99189295993932	9.08746858542075	9.32578993420129	8.54661679143771	8.94027804212786	9.66543208968803	8.68558270513464	8.50062478680882	9.15298499654597	8.76198514375726	10.1725620035663	9.62759476497028	8.58687057099786	9.62242255161708	8.75345421959993
NCBP3	9.35598435106945	9.79060735546324	9.6786634698623	10.1495877625962	10.1918201943443	10.5617582462163	9.75179191484507	9.73682559762581	10.0334998880807	9.36276749408105	9.45748196150582	9.68141683337059	8.82357436250651	9.20258105772364	8.62147084744833	9.22445544515508	10.1656016519603
LRRC75A	7.20707378439746	7.1141613867254	7.04495897150204	7.92587463678455	6.81957840129083	8.19031111128823	7.50763861166811	5.91216662113315	6.07682487341729	6.78478711351973	6.18096388623688	6.70168332869256	7.26951975955785	7.06981680123646	5.89589378238064	7.37467051682047	6.74108978330973
RABGEF1	11.1014804570326	10.7218630381144	11.2706296477717	11.1904391284544	11.1633052272081	11.0253467877387	10.7121434328414	10.8477013219721	11.1492023657581	10.9840628984253	11.4639085139579	10.9616838981485	11.0529970383034	11.2415860721699	11.3818608930837	10.7634402304822	11.2220172583233
CRCP	7.67107227491385	7.2765439504612	7.61050185565639	7.56131658434056	8.05192260946592	6.60859748701014	6.83745508771718	6.78134409500269	6.90276866986699	7.48291909871984	6.97085417912207	6.56769412208133	7.73386255469579	7.88097124827909	7.16533788497996	6.95647664527338	7.42535715250758
GUSB	8.51912939457174	8.19271364013393	8.33174132467324	8.44510337628022	8.44673340309948	8.65621144563171	8.55033663027196	8.03293028273909	8.27627066235822	8.8864986548202	8.14498499626485	8.57090964237656	7.68678272870419	7.93581339149032	8.1815403635858	8.37031737759242	8.32564495604083
VKORC1L1	8.43666280703133	7.65290666557844	7.84425610093253	8.21664490296218	7.81869156646647	8.0143653443999	8.08995610482731	8.31928303329486	8.1887194244547	8.32489164451743	8.78021546777773	8.87504141560315	8.37924842309504	8.07424860866482	8.35605905107141	8.35199474095571	8.58792969684129
CHCHD2	12.2705199558697	12.2243635404495	11.9820456520058	12.1062657288352	12.3325194331329	12.5555874669177	11.9255870890481	11.9123579351215	12.4353553973616	12.0759090025574	12.2091202936453	12.6678190040758	12.5570461604957	12.17928511653	12.0440471082609	12.1788254694886	11.9568946179615
LOC115497824	7.34006410431076	7.17034433855179	7.64187780534778	7.71835365268896	7.45794610168098	7.59118483689703	8.67841461258343	7.42453088228857	7.95853366286828	6.37802558244268	6.93462317225221	8.07411353091982	7.35804328917941	7.99898533355966	7.04072040652595	8.27141809276329	7.37646066162032
PHKG1	7.20707378439746	7.65290666557844	7.33140905522654	6.04789299716339	6.3414420146963	6.34851683163558	6.93447494511152	7.61341851900914	7.86480243403304	7.48291909871984	6.98273176747213	7.35840608268056	7.89047426622682	7.98864690556202	6.74225802433443	7.53756185309444	7.57732222745728
LOC100225248	8.57802609421449	9.32999373866013	8.06285651728907	8.61456836289113	8.87756420618865	8.56717234360872	8.25870728781808	8.98690128993815	8.865742666528	9.3998815498667	8.60302593361144	8.4459888546314	8.46146985166026	8.86100425387484	9.00653376235449	8.80012006261956	8.65096283012792
NIPSNAP2	9.11476459648228	8.78865023816998	9.24006893649326	8.71119087549758	8.76783430105577	9.08111453354664	9.14672672570317	8.55481480948097	8.45843610747498	8.80728865795758	8.52394662843316	8.58831619386358	8.58399245633607	8.54197431531377	8.61524129666606	8.46286971148263	8.55168349199507
LOC140685283	7.28456230848297	6.44004054251704	7.97934768408307	7.20565236719142	7.03383792123226	7.29103487489329	7.99192610770604	6.97093944142412	6.82193959419674	7.39277176451382	7.27123942810287	6.93726801481916	7.11551101344939	6.97872960829164	7.03139332357305	7.5212561551488	6.63422157137712
MRPS17	11.1108184026885	10.9298284223848	10.7123697697318	11.3484019602192	11.0541864967624	11.1144611640936	10.9741789788448	10.3475969006351	10.8764887397214	10.8612837536974	10.600240542929	10.5220054223562	10.5210891187988	11.1753292336465	10.7245135721068	10.9099776539535	10.6144039245357
LOC100230978	7.71372055840361	7.15928142074829	5.77372499367889	5.608341787133	5.99697390448016	6.72293703434385	6.01438721706183	8.1465279146288	7.9045997281673	5.06641621172528	7.07438821531707	7.98929947226354	7.69360321450952	6.58476219723711	6.12362538936897	7.74135355611342	7.04214421525589
LIG3	9.38705988198053	9.01108941346082	9.14198436212729	8.95798416619235	9.2964523856281	9.47568862840251	9.17181746079857	9.3534437090493	9.14696484814406	9.32873099636289	9.09123754667688	9.36195347418159	9.52398515512652	9.41629094506425	8.50500352669606	8.82358133414251	9.4210591916636
RFFL	9.54104209238071	9.2198321239083	9.13648765121684	8.73712461363428	9.13788357051904	8.69875162448374	9.01427780086248	8.80508068190238	9.43208043911825	9.11747449455647	9.74235207403856	9.72796800856515	8.45345539710143	9.15483506806492	8.9432879226404	9.3311983691557	9.3404923975002
AP2B1	11.7612063259821	11.6972592982596	11.2743884123216	11.7044247297446	11.6117878844563	11.4080495209411	11.1786311325071	11.8266640872042	11.5576467371162	11.7604620389347	11.8982844733187	11.8290779125722	11.5090450667829	11.7283968231163	11.561478802019	11.4246390108281	11.7360631822809
PEX12	7.08243026853944	6.15826852496959	6.64134177338318	6.7177643646953	6.48705537489908	7.8729234335377	7.08998576981314	6.45424322702045	8.26408396274265	7.1299039128782	7.42714572690948	8.38421462378778	6.44164364108237	7.95717953296123	7.03139332357305	7.02746771957566	7.40924175882275
TAF15	10.5684299924846	11.3448844698642	11.4678988946933	11.8246280377011	11.6153563018679	11.481631798045	11.8024682539438	10.6984701772178	10.3895669419026	10.9128728431887	10.7292235841704	10.1218116126058	11.2021448221318	10.8763072633711	11.4733875265105	11.3336087274911	10.461624280383
RHBDD2	8.02159874337651	8.89250877696049	9.12543099970732	8.95166929795549	8.28088029252714	9.25589678417174	9.4306979212755	8.28396583291935	8.96318882276783	8.98748197744747	8.92267114784239	8.82697115408572	8.65908940765171	8.66718260705962	9.28292190703232	9.14420708340252	7.85821799124583
POR	7.57410112643978	8.14303843054319	7.13591696844404	8.60655160627934	8.1944559738251	7.85631625385388	8.01983149601745	8.124512710466	8.6901443465419	8.38847298311001	8.59917324105308	7.64014451632691	7.72723019997247	7.51375399542642	8.84289563040181	8.23688542962481	8.05749045913868
TMEM120A	7.20707378439746	7.85154480346443	7.80321539642451	7.93230317364606	8.11153499193436	9.15086640898434	7.6285598227531	7.83023124590756	7.12118731553331	8.58446357014714	6.99451236658557	7.44375876414739	7.11551101344939	7.6380256386118	7.59695430561675	7.5616799766111	7.5555230678549
STYXL1	7.38473834943164	7.04371982250309	8.42937385588648	6.8594286744902	6.77489593188929	7.31554078493639	6.43493127963271	7.19027567071369	7.0800691901827	6.83128940291415	6.84636847038637	7.30325570202537	6.35825096586281	6.9576825711117	5.67411313423693	6.74807994690511	5.25676216761209
MDH2	11.9731542780582	11.8559914618418	11.3915043261204	12.1200582591493	12.2371786981056	12.2318696958728	11.2639441675382	11.5129929314284	11.7153321717998	12.0095289829041	11.4333992316168	11.8001139646264	11.9208135933331	12.0871999116092	11.4530106204262	11.7909232362034	12.0999294637741
YWHAG	13.5048545030454	13.3899863528192	12.9196247206892	13.2894120170653	13.4868960150622	13.7204053112058	14.1870362704186	13.6612827966467	13.4105594910097	13.1599959943494	13.6070009965926	13.3944248719591	14.0142625050702	13.4933343563676	13.2623045510894	13.4819933019864	13.0460596946208
DTX2	9.34245858909388	8.7993790690794	8.85456766951333	8.86022987597692	8.7563879414116	8.79774521242362	8.60662493609641	8.56792538825665	8.97070744024095	9.27717177468431	9.08022380399959	8.88446621097127	8.29654341031524	9.35724416502967	8.57728831250036	8.45430662624403	8.19073534569384
LRWD1	9.09607938396767	8.38066559245653	9.03674169178822	8.30846309018369	8.81549292760676	8.53100561613996	8.42237046848854	8.48049622486421	8.82898587648583	8.34105160076234	8.74577903798034	9.47855911018266	8.87847989509825	8.71813334670406	7.79734075061716	8.84339172731949	7.81605689052899
POLR2J	11.4624911146906	11.1539741154746	11.3505480146782	10.9150052066467	11.2216969509361	12.0996571275572	11.2410111485276	11.112172316283	11.5413290884044	10.6169112365549	11.269746708919	11.8223510513116	11.4969114098866	11.3962480731543	11.3859833023455	11.8002447617481	10.9140113016979
ALKBH4	10.6801797054706	8.71122769515201	9.8446053994643	9.23776542700847	10.2034577854705	9.79829859527197	9.3406349774065	9.04899666506814	8.92499650766368	9.2538885927324	9.57786738571486	10.9594560551693	9.94426320445405	10.1407872606333	8.80508264596419	8.94162436646923	8.9993407169607
ORAI2	7.93412926095575	8.41362581985193	8.93592630190285	7.87338831923445	8.124948802696	8.78902128634941	8.90779056411174	8.60973016809725	8.65790575024019	8.013193065316	8.3741836476729	9.23324487381673	8.48917494215497	8.70556335999671	8.68233015234199	8.81691695469226	8.06265128818162
PRKRIP1	10.5518748823073	10.6731125293434	10.3427709334906	10.94868981586	10.5601241262314	11.2115071669729	10.8957804444105	10.0394214674009	10.9448865127057	10.609425805416	10.6269761955702	10.6614770186601	10.3949502072867	10.8650476685446	10.4858946500362	11.2333207252247	10.1571827319946
CUX1	8.99019326897472	8.95781371282189	9.734306219833	8.91318837726381	8.75063052463566	8.37652709857547	9.56933382360888	9.41640778928579	9.31291459527089	10.0913129336321	9.49735741397642	9.13992642839267	8.82668011164185	9.13856201697389	9.31210053439764	9.39299270317226	9.48588406647732
IFT22	8.13577784815768	9.8084206367274	10.2503718777694	10.1189182794871	8.91665264033027	9.63994085919045	10.4012912692028	8.96724457347895	9.23388750027939	8.67966973685057	8.03520652244222	8.54439958728864	8.73046997181305	8.94093027542343	9.77301317189218	9.57383961088665	9.3594880693052
RABEP1	9.7620293805897	10.2292406077641	10.1017478475037	9.74276653472111	10.3314310941301	10.2419877715586	9.97916637665313	10.0394214674009	9.97488789217389	10.294798020292	10.2835947782283	9.68815967261235	10.1329666507373	10.1731025275728	10.4816204472872	9.78490583319127	10.2517202373671
NUP88	11.1332477765397	11.0759680747467	10.9400397044753	10.2775395847533	10.8268348329202	10.3906716787274	11.0773705561086	10.3022273708798	10.5993297563045	10.3735040803164	10.4436216832174	10.652540913775	11.3142596948219	10.6283484098905	10.9966613407334	10.3253900033018	10.8697966884
RPAIN	9.08529245008482	9.08894475017799	9.08890020949008	9.16320757490753	9.08395830683358	8.46681474156127	8.97775232564445	8.13776210526048	8.02504034620295	8.37676296731518	8.42294830602597	8.4805799864488	8.91103277989119	8.58721503786539	8.79959896875785	9.16009135432686	8.21874542071222
LOC100190026	9.24647462123985	9.39509868829763	9.66917739965507	9.4407794231896	9.65653460281083	9.52380560242072	9.57310554971934	9.83905162019003	9.89415843961801	9.59442793645548	9.16084762393111	9.87822936206719	10.0235426188078	9.73509347029673	9.37428891007081	9.31473599065048	9.71456132213746
DHX33	8.59333410957802	8.9546177282699	9.66345567329253	8.80525304806084	9.00151785569052	8.73554000065791	9.66078932632185	9.2392538948872	9.23700841498289	8.90563980558129	8.67067093817323	8.88211577803168	9.821981333279	8.75824551238826	9.75895415265242	8.54984084124217	9.27530396088967
DERL2	8.58186835267394	9.11494470481252	9.38386538512139	8.87698918735946	8.64286331071563	9.0739502167408	8.98908974408142	8.55151846370751	8.84543794907155	8.56739439724801	8.77680857930125	8.90313307875435	8.86343677375446	8.69923705648893	8.99937608544606	8.47984489594964	8.66460390799854
MIS12	6.94599086431014	7.0675845476701	6.34987060745052	5.20312843051571	7.63713665048547	6.66689969958258	7.06877016285668	7.96021432401883	8.42598629911396	6.46907044128885	7.68151304178918	8.34720314575765	7.48140868068002	7.5065258642077	8.73211565121419	7.06169484805579	6.45742961679254
CAMKK1	8.35369664101292	5.45656168624492	8.91038730700596	7.87338831923445	6.43056115347367	6.5270047048937	8.25870728781808	8.22724963886785	4.16599962515588	5.68838653848517	6.2014383513143	6.56769412208133	6.09529962233244	5.12073907929889	5.29208697315102	8.63565778331719	7.92774567107264
P2RX1	8.79877902944422	8.82060029743561	10.7132931354064	8.94214486426078	8.73321911908243	8.52050352119792	9.26803187189987	9.70305671827807	7.35747511616	9.64574491695764	8.87885152350367	9.18829162237164	7.82985407016587	7.70901495012952	8.83219267092184	8.40627898104056	9.84608416728303
ATP2A3	12.7030839755415	12.7706731360664	14.4805284693118	12.2511827870635	12.4988759754276	12.1984945859004	13.5450443081137	13.857147904968	12.6176141723294	13.8163179068336	12.8747809761446	13.2319190448333	12.4631265810376	12.3360788688681	12.9994240867432	12.6564850794243	13.7696720387704
CYB5D2	7.30330115630361	6.04262242242637	7.04495897150204	5.70161014566823	6.69320852262998	6.9590169692833	7.28656687784397	6.70031487488263	7.1611659386441	7.40050295970867	7.37402275936843	6.96418477478697	7.99907435069544	6.81284054601515	7.62822620455234	6.93201485752054	7.0934737578402
ANKFY1	10.7654279576709	10.7386832055187	10.8370590333304	10.964457814093	10.907960221666	10.5463109331306	11.1082419789708	10.9255211645113	10.6340730326924	10.7046128039632	11.2103723452841	10.9561078268517	10.8086730676565	10.6048497918454	10.6841646306866	10.8751159620319	10.742930088282
ZZEF1	14.1845390916279	13.6295169793037	14.1890534766255	14.0621784091861	14.1631610937756	14.5210828405314	14.6148616232102	14.3980509170731	14.1964239565518	14.477638588088	14.3458136591782	14.405754809454	15.3046382882295	14.1990865233442	13.8883625554835	14.1377295046859	14.5632798688207
UBE2G1	12.9748024378061	12.7417627839562	12.3081104875102	12.3366607036807	12.6273523980015	13.1074091116452	12.2598530887785	12.7287935803288	13.1606903465424	12.3429055898941	12.9779642466012	12.7614261626701	12.8940410113666	12.9292498627269	12.7647261100461	12.415305510548	13.018770129587
EIF4H	13.2057022618441	13.0268419160395	12.4621617267174	13.0440131902682	12.8486458683078	13.1838555642857	12.4374280325335	13.0396926384621	12.8982625299057	12.7247058082522	12.5077344775338	13.0097246529601	12.9300438996809	12.9986727781381	12.763846383439	13.1366392618956	12.8845993296789
RCC1L	9.37824925058581	8.62137409897026	8.97955974446509	8.61456836289113	9.55943370514021	8.55693117671115	9.36477167644734	8.5113634138099	8.62015732711316	9.08185688427328	9.10216784546955	9.83026698835696	9.43724252438381	9.3061225506907	9.82387182983151	9.41742850839441	8.77876267468141
CASTOR2	10.5161770529204	10.5911026021916	10.1611530699154	10.637605130162	11.4943959856225	10.8612996133918	11.328961836992	11.3640542554468	10.0898233431767	10.633407773387	10.1130641558613	10.4324794859496	10.86489335342	10.4429504908652	10.8298167146201	10.6405032091028	10.8924357113669
NCF1	8.12000945347426	8.31738123252306	8.32692319723394	7.77667562643756	7.55363192780669	6.06030506663425	6.81214525013914	7.52206380508433	7.33434837673491	8.67010714320332	7.31886866767142	7.70541139736708	8.17020759487146	7.14622082588202	7.80283300169105	7.74135355611342	8.39684209693409
GTF2I	10.8891993422776	8.92879172552683	10.3235496264848	10.1104394679042	9.73735708997835	8.27397073792376	9.96488223033133	10.2277707238358	9.84795720001128	10.0340656448345	11.0601195372515	10.3101794686803	12.2033328586197	10.9764926094629	8.56117507790178	8.69501223037017	10.9054197463538
STX1A	7.29396215652481	7.93823571602055	7.30224914592317	6.83218685198616	7.12566606110806	7.45442928906254	7.72664213776122	9.59832988512138	8.82484337548673	8.67010714320332	8.50759698173622	8.78229440681429	9.37919725687586	8.82659094201407	8.45355636674402	9.84673616862125	8.82505162831827
BUD23	9.66394214364432	9.90430367412637	9.94392408095993	10.3173776604347	9.77613146561715	10.169899077923	10.0938774234313	9.71194247815829	9.46971106654341	9.47502839258339	9.04949516544992	9.36363925996844	9.75019257083953	10.0884968412864	9.57700211444774	10.2345450936337	9.05478022949183
DNAJC30	11.6770483939419	12.3540377033854	10.8927321735818	11.4814782710069	11.924942965522	11.7529053429082	10.8607212578078	11.4603554832878	11.2843118731858	11.226247275012	11.1022406914307	12.2994526780664	11.9774526757894	11.6485613983269	11.3882684500096	11.5763704212689	11.7872314960054
TYW1B	8.99596427359301	9.5660950415802	9.20898247787424	9.37387142399062	9.6441662885332	9.0522412955978	8.96632510593992	9.73392034963572	9.59904708965195	9.8669502537092	9.24462124237884	9.28397905967468	8.92559016491895	9.84662920669196	10.0473870232471	9.78319740540286	8.9528464375334
SBDS	13.3974914816532	13.3655280229123	12.8497546478312	13.3539850877359	13.2697276532106	13.7492225657008	12.948271536225	13.2074730084867	13.3446357666374	13.2217101848476	13.2511629133655	13.0469222437941	13.3709287983669	12.9161831053738	13.1918415839155	12.9392546019127	13.0515859935354
LIMK1	8.26566658266405	8.37589491039664	9.8680118772032	9.31359173008062	8.22799281641579	7.55046985745359	8.88672919606782	8.49085884125028	8.10237109922854	8.69860684855836	8.44028004166495	8.35060733702288	7.65917369306188	7.59096132653395	8.38929565496542	8.11178922472163	8.9528464375334
ABHD11	8.77548140019011	8.12039936112226	9.12543099970732	8.3713206454137	8.33958842810234	8.77141356133591	8.69581742228617	7.69933132966559	8.65790575024019	7.83067474113704	8.30017459887092	8.39744135473823	8.40441057724244	8.49161271251414	8.56764198366511	8.41953679043482	8.66799411916675
MTMR4	9.12269905118744	9.35929256577259	10.1129867909955	9.54512853927399	9.94319432757121	9.19446120475487	9.7467912663399	9.22484052028162	9.02948610228698	9.86275883688763	9.62599605571959	9.34327864475692	9.67808675348159	9.23574309861206	9.64432183216382	9.896574715668	9.68975927992904
SUPT4H1	13.7682897875532	13.4735825560178	12.877203968408	13.3270996942862	13.466954613851	13.9916193632793	12.8974704551916	12.8079365061046	13.4165935241696	12.729317451169	13.3196368078466	13.1191820648682	13.3664008225403	13.3757807718192	13.1591619493165	13.5255615783582	13.4868787920091
LOC140680298	11.3156300699935	11.4174834614678	12.8217729187759	11.8713773875807	11.868246464981	11.029056124208	11.8322811236313	10.9457506372642	11.1656738575098	11.6765879299426	11.2575769467374	11.1619403045018	10.9591813346019	11.2124518861869	11.2463366153155	11.6258231727531	11.6248880375458
TSPOAP1	7.08243026853944	8.6650462835446	6.5940003160582	7.97651830400135	7.84594788402182	7.74344338357285	7.87457184783534	8.62235321465892	8.32987166302672	8.45680462553941	8.0745862393362	7.97613609857871	8.61665665738501	8.86100425387484	8.79959896875785	8.54581611116947	8.22796255354958
HIP1	9.328804817368	9.09766356837535	9.6880875740742	8.9261297309153	8.92178531956096	8.83636292623287	9.39278581684746	9.55124593044686	9.05800112095369	9.7658300031118	9.1790288078187	9.38205404747722	9.60941797045551	8.89738170749475	9.47404853343264	9.8335901610402	9.65601236145145
LOC140680315	12.8975199813977	12.8636986461639	12.8925706108002	12.9085473655019	13.0442952436911	12.9163529146976	12.7804099377756	12.8310607781509	12.6560113834051	12.6425391834628	12.7130729506824	12.7643005989617	13.1057127284473	12.8239723026875	12.7891431514182	12.9365672882142	12.6200723784793
NSUN5	7.13567967176978	7.48584674020841	7.33140905522654	6.84587206181198	7.49973373057617	7.27862403291029	6.95774366712218	7.79163433067557	7.29894793845646	7.45349145213	6.46120163630519	7.20135886548436	7.42514804447835	7.97299901146673	7.42953926362656	7.95673238465798	7.05255726395138
FZD9	11.2134541722909	11.5041981812736	10.5585110724491	11.2775895662953	11.7077685465459	10.841396377924	10.5749824226278	11.2157608530826	10.5674529277623	10.8999770526221	10.9017936237484	10.8626370875376	10.4583969971508	11.0404496405218	10.6395886589345	10.5738812906336	10.0126718714446
BAZ1B	13.3131845040272	13.8694472988035	13.6416779149865	13.3063696827692	13.3790744874135	13.3039210790139	13.5172935043185	13.6917337681076	13.2113534894532	13.2588662778675	13.3891969239298	13.4643414420288	13.7168555268346	13.4454728161835	14.0660859972236	13.2989256752484	13.4935817497452
TBL2	10.2693123374307	10.2850147184986	10.225993450179	9.98464066709586	10.1443077243174	10.6559279635363	10.3172061468548	10.2277707238358	9.77038180519249	9.52892639336675	9.57001558359	10.1188201230047	10.0181190701517	9.8917129177929	9.7101019677801	10.0564640943741	9.61444560995668
BCL7B	12.0683197303888	11.8713262444265	12.0672096719351	11.8974851961545	12.1635324073367	12.223800336231	12.1561745654767	11.8112419828939	12.087534003927	11.5679300040418	12.1729667597785	12.2010536341627	12.0389984105738	12.0728963855926	11.9534318112637	11.9562141737349	11.8340085342186
ERGIC3	9.47025612836816	10.0386550023108	10.1638574539055	10.3573400147554	10.0085772981918	9.98365868293062	9.96918234369361	9.59513158904179	10.1154866247923	9.87529673172013	9.81390835063513	9.56754950395066	9.58027251500395	9.56808287430533	9.73473482792265	9.78831663140158	9.72761677423856
RBL1	8.11471478890784	8.33223364253737	9.27550962800855	8.04929887409097	8.33958842810234	7.24073776462826	8.53107501790392	8.30760643314763	8.13619634462974	8.77791127955449	8.29542050999701	8.2845128081225	7.89639851167702	7.94653601561513	8.23533548877606	8.44569241136818	7.89918188652818
SAMHD1	9.20223036753639	9.69617204210374	10.0904206620463	8.71492435936087	9.41038438393224	8.65621144563171	9.37992377359021	9.63460953843611	9.47236177966627	10.4885954300322	9.13978463694659	8.99952789036729	9.60580682622694	9.11973666991724	9.92303121042032	9.37495759174471	10.1401960558312
PIGU	10.0202633082762	10.0310890017147	10.2843212533416	10.808085059529	10.0985805675781	10.0527051996951	11.0573142839695	9.60152110661135	9.23075981960795	9.67313029943806	9.23472217547478	9.69754701452362	9.80476004481124	9.75352885551875	10.1597305755745	10.0408204662246	9.72436397043826
TP53INP2	8.01592957494927	9.3808827007272	8.67664045176886	9.24035824059846	8.6018803812793	8.98508291061583	9.84988411048491	9.135198684908	9.61352805663623	9.42094016276488	9.27633201510329	10.5731701872161	9.05833921364053	10.0076067442998	8.91567226023963	8.63186578381679	9.21400464098556
NCOA6	10.817684759103	10.2463310980494	10.3977962375134	11.2051135282044	10.9233960321891	10.5385248061542	11.2338808620542	10.7957107564621	10.623379901982	11.293185785228	10.8238764440395	10.9527518098359	10.4280451644624	10.9238821566261	10.5428005774766	10.7416133109047	10.7308238067702
GGT7	6.80846494524321	9.56399934605383	8.86457644126797	9.81237882344401	10.873276198618	9.11641197842645	8.75346431775707	9.70157042285685	7.61904254477488	9.03295618986087	7.64460672256632	8.86555464512037	10.0543384433744	7.94653601561513	8.7147398044635	9.96146351986373	8.73093916497302
RAB5IF	10.5943390710273	11.4324941769775	11.0747487555078	11.3137379692257	11.2525781601458	11.7113778126959	11.2043941668535	10.947005610298	11.0238045250673	11.5353827877611	10.9682691580302	11.04861303101	11.1291830481414	11.0498032665638	11.3185680371391	11.6447629263722	11.3895026006179
MYL9	10.5191858420734	10.4997696103039	12.3389492610606	10.861272595488	10.019391602964	10.3288163535195	11.0107938947159	10.5411723495647	9.52182150719194	11.0445223036946	9.77003170994872	10.6020207243412	9.28750078057782	9.40661611717814	10.2679309712912	10.2568752492779	11.0809948871526
DLGAP4	7.61966820853271	9.43003762105972	8.56649688832249	7.95141868032653	8.65215783659647	6.7944204503613	7.50763861166811	7.73464059901968	7.0519912700332	8.5184975187292	7.92871430777966	7.98492501243839	7.79856122383752	7.70270379707276	7.79182751095433	7.21148885158711	8.50695066235611
CPNE1	13.8860107219164	13.202316398851	14.3652711717019	14.0187569249698	13.8407785323003	13.8568428954505	14.3137524022613	12.7106212161445	13.0919001008621	13.4025774865291	13.3705304729083	12.8476726918316	13.190126487112	13.1894633079078	13.2130090288861	13.7162421575649	13.1241903599812
NFS1	12.8525053822958	12.9198814837212	12.7897402379567	13.0549169597039	12.8779904136496	13.0519720078173	13.1161781615808	12.6427342005491	12.8022386724281	12.6841084045057	12.8508809985671	12.6385274957412	12.8665781546881	12.6388643398157	12.76032210278	12.6848988852705	12.5232541014663
LOC100217539	9.63094308056611	9.46863840508458	9.18522000729156	10.1146851025018	9.76189180907959	9.05951395915672	10.0912495763697	9.8724591888777	9.37372754700712	10.0562593529638	9.85648986416111	8.85839840314143	9.57843122502574	9.47116044362141	9.54294711653228	9.43276580117077	10.0338485047998
PHF20	13.0630066067586	12.8283404492789	12.936724280648	13.0982622534524	12.8888425417879	13.1694331871718	13.182491568193	13.1882335656483	12.9231803017208	12.5788080021347	13.1240403960078	13.1527194263373	13.1384181844826	12.9649557849885	12.9670745585509	13.0130829824233	12.8460220381685
NDRG3	10.864964688763	10.6336897241269	11.0398419252183	11.4187649399794	11.1922656286117	11.1557638505575	11.1983017101293	10.7711227418755	10.8286748389859	10.9801987197298	10.9150261350912	10.3967009586671	10.303167030042	10.4710723577539	10.8531652735433	10.3681839394288	10.2139496196735
RALGAPB	12.4926580788125	12.3212227354625	12.2111031661378	12.5000105477354	12.5694578496038	12.4857725869405	12.4889991193513	12.7130205820497	12.3943617681538	12.4337703264796	12.5547421312684	12.4723031289885	12.6346300292307	12.4885381908177	12.7650778505408	12.3582140536571	12.2268964685635
CHD6	8.68906275874626	9.1902461050298	8.96102105106647	8.90993481849811	9.10667261681263	8.33517706920477	9.11085004844707	9.89734141851393	9.54969971146072	10.0001214911916	9.67257083974567	9.3703627735307	9.43317299891469	9.32267938844615	9.43920664851336	9.51123190552053	9.44497024456228
LOC140680395	7.74832233688777	6.87816292885397	9.91049853237702	7.85996285825026	8.29281459865366	6.50586452910769	9.22072659413129	8.0470437861317	6.3316288168163	8.13867880228265	7.26152193842394	8.26299569609939	6.89654151179776	6.57096892278319	8.71765035083614	6.56929612154563	7.87004112758761
RBM12	12.166577125605	11.8670829068687	12.0947522018623	12.3007787050424	11.8942644544961	12.2530377504658	12.1909549086462	12.0640665867936	12.1309616014563	11.8439854721735	12.066075588389	12.1540959603356	11.7444265667021	11.888489673844	11.9231775372993	12.1130249374092	11.8638786969975
